OxySoft export of:	C:\Users\User\Desktop\Thesis\oxysoft_data\trial4
Export date:	2024/08/23 11:16:16
Start of measurement:	2024-08-23 11:06:15.926

Datafile sample rate:	50.00	Hz
Datafile duration:	574.700	s
Datafile total number of samples:	28735

Description:	

Optode-template:	OctaMon 2x4 channel
Optode distance (mm):	 35.00	35.00
Optode gradients (mm):	 -	-
DPF:	6.00	6.00

Device id:	16165
# Receivers:	2
# Light sources:	16
# ADC:	1

Light source wavelengths:
device	index	wavelength
1	1	850	nm
1	2	760	nm
1	3	850	nm
1	4	760	nm
1	5	850	nm
1	6	760	nm
1	7	850	nm
1	8	760	nm
1	9	850	nm
1	10	760	nm
1	11	850	nm
1	12	760	nm
1	13	850	nm
1	14	760	nm
1	15	850	nm
1	16	760	nm

Export sample rate:	50.00	Hz
Selected time span:	0	574.700
Selected time span (sample numbers):	0	28735


Legend:
Column	Trace (Measurement)
1	(Sample number)
2	Rx1-Tx1 O2Hb (trial4)
3	Rx1-Tx1 HHb (trial4)
4	Rx1-Tx2 O2Hb (trial4)
5	Rx1-Tx2 HHb (trial4)
6	Rx1-Tx3 O2Hb (trial4)
7	Rx1-Tx3 HHb (trial4)
8	Rx1-Tx4 O2Hb (trial4)
9	Rx1-Tx4 HHb (trial4)
10	Rx2-Tx5 O2Hb (trial4)
11	Rx2-Tx5 HHb (trial4)
12	Rx2-Tx6 O2Hb (trial4)
13	Rx2-Tx6 HHb (trial4)
14	Rx2-Tx7 O2Hb (trial4)
15	Rx2-Tx7 HHb (trial4)
16	Rx2-Tx8 O2Hb (trial4)
17	Rx2-Tx8 HHb (trial4)
18	(Event)


1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
 16273	-1.1843	-0.7064	-0.0004	 0.0000	 1.3468	 0.1637	-0.9674	-0.5721	-0.1054	-0.4807	 7.7037	-11.3645	 1.4613	 0.4491	 0.0190	-0.4975	
 16274	-1.1843	-0.7064	-0.0004	 0.0000	 1.2987	 0.1741	-1.0099	-0.5850	-0.1263	-0.4802	12.2084	-18.0095	 1.4332	 0.4451	-0.0091	-0.5015	
 16275	-1.1843	-0.7064	-0.0004	 0.0000	 1.2987	 0.1741	-1.0099	-0.5850	-0.1471	-0.4797	12.2084	-18.0095	 1.4051	 0.4411	-0.0299	-0.5010	
 16276	-1.3159	-0.6941	-0.0004	 0.0000	 1.2706	 0.1701	-0.9971	-0.6039	-0.1688	-0.4931	12.2084	-18.0095	 1.3634	 0.4421	-0.0308	-0.5149	
 16277	-1.2839	-0.7413	-0.0004	 0.0000	 1.2080	 0.1716	-1.0934	-0.5831	-0.1961	-0.4832	-0.0004	 0.0000	 1.3426	 0.4426	-0.0516	-0.5144	
 16278	-1.2519	-0.7885	-0.0004	 0.0000	 1.1863	 0.1582	-1.1423	-0.5866	-0.2105	-0.4921	-0.0004	 0.0000	 1.3145	 0.4386	-0.0725	-0.5139	
 16279	-1.2199	-0.8357	-0.0004	 0.0000	 1.1519	 0.1636	-1.1841	-0.5856	-0.2523	-0.4912	-0.0004	 0.0000	 1.2864	 0.4346	-0.0869	-0.5229	
 16280	-1.3834	-0.7761	-0.0004	 0.0000	 1.1238	 0.1596	-1.2130	-0.6035	-0.3012	-0.4947	 7.7037	-11.3645	 1.2583	 0.4306	-0.1078	-0.5224	
 16281	-1.2519	-0.7885	-0.0004	 0.0000	 1.1238	 0.1596	-1.2811	-0.5787	-0.3093	-0.5131	12.2084	-18.0095	 1.2302	 0.4266	-0.1423	-0.5169	
 16282	-1.0883	-0.8480	-0.0004	 0.0000	 1.1302	 0.1502	-1.2811	-0.5787	-0.3365	-0.5031	 7.7037	-11.3645	 1.2021	 0.4226	-0.1568	-0.5259	
 16283	-1.2519	-0.7885	-0.0004	 0.0000	 1.0475	 0.1660	-1.2555	-0.6165	-0.3446	-0.5215	12.2084	-18.0095	 1.1668	 0.4141	-0.1576	-0.5398	
 16284	-1.0883	-0.8480	-0.0004	 0.0000	 1.0667	 0.1377	-1.2555	-0.6165	-0.3655	-0.5211	12.2084	-18.0095	 1.1387	 0.4101	-0.1921	-0.5344	
 16285	-1.2519	-0.7885	-0.0004	 0.0000	 1.0042	 0.1392	-1.3037	-0.6061	-0.3655	-0.5211	 7.7037	-11.3645	 1.1242	 0.4012	-0.2129	-0.5339	
 16286	-1.2519	-0.7885	-0.0004	 0.0000	 0.9416	 0.1406	-1.3326	-0.6240	-0.3872	-0.5345	-0.0004	 0.0000	 1.1034	 0.4017	-0.2266	-0.5289	
 16287	-1.4154	-0.7289	-0.0004	 0.0000	 0.9416	 0.1406	-1.3454	-0.6051	-0.4144	-0.5246	-0.0004	 0.0000	 1.0897	 0.4066	-0.2266	-0.5289	
 16288	-1.4154	-0.7289	-0.0004	 0.0000	 0.9825	 0.1258	-1.3101	-0.5966	-0.4353	-0.5241	 7.7037	-11.3645	 1.0833	 0.4161	-0.2129	-0.5339	
 16289	-1.2519	-0.7885	-0.0004	 0.0000	 1.0106	 0.1297	-1.1841	-0.5856	-0.3527	-0.5399	-0.0004	 0.0000	 1.1250	 0.4151	-0.1776	-0.5254	
 16290	-1.4154	-0.7289	-0.0004	 0.0000	 1.0323	 0.1432	-1.0934	-0.5831	-0.3301	-0.5126	-0.0004	 0.0000	 1.1604	 0.4236	-0.1423	-0.5169	
 16291	-1.5334	-0.7215	-0.0004	 0.0000	 1.0667	 0.1377	-1.0227	-0.5662	-0.2612	-0.5235	-0.0004	 0.0000	 1.2166	 0.4315	-0.0933	-0.5134	
 16292	-1.5014	-0.7687	-0.0004	 0.0000	 1.1085	 0.1368	-0.9256	-0.5731	-0.2331	-0.5195	-0.0004	 0.0000	 1.2519	 0.4400	-0.0789	-0.5045	
 16293	-1.3834	-0.7761	-0.0004	 0.0000	 1.1711	 0.1353	-0.8350	-0.5705	-0.1977	-0.5110	-0.0004	 0.0000	 1.3008	 0.4435	-0.0444	-0.5099	
 16294	-1.3834	-0.7761	-0.0004	 0.0000	 1.2055	 0.1299	-0.8350	-0.5705	-0.1496	-0.5214	-0.0004	 0.0000	 1.3289	 0.4475	-0.0299	-0.5010	
 16295	-1.2519	-0.7885	-0.0004	 0.0000	 1.2336	 0.1338	-0.8060	-0.5526	-0.1279	-0.5080	-0.0004	 0.0000	 1.3570	 0.4515	-0.0163	-0.5059	
 16296	-1.2839	-0.7413	-0.0004	 0.0000	 1.2553	 0.1473	-0.7507	-0.5586	-0.1071	-0.5085	-0.0004	 0.0000	 1.3915	 0.4461	-0.0091	-0.5015	
 16297	-1.1523	-0.7536	-0.0004	 0.0000	 1.2770	 0.1607	-0.7635	-0.5397	-0.0926	-0.4995	-0.0004	 0.0000	 1.4060	 0.4550	 0.0054	-0.4925	
 16298	-1.1523	-0.7536	-0.0004	 0.0000	 1.2706	 0.1701	-0.7763	-0.5208	-0.0926	-0.4995	 7.7037	-11.3645	 1.4196	 0.4501	 0.0054	-0.4925	
 16299	-1.1523	-0.7536	-0.0004	 0.0000	 1.2987	 0.1741	-0.7763	-0.5208	-0.1054	-0.4807	 7.7037	-11.3645	 1.4268	 0.4545	 0.0327	-0.5024	
 16300	-1.1523	-0.7536	-0.0004	 0.0000	 1.2987	 0.1741	-0.7763	-0.5208	-0.0909	-0.4717	-0.0004	 0.0000	 1.4405	 0.4496	 0.0399	-0.4980	
 16301	-0.9887	-0.8132	-0.0004	 0.0000	 1.2987	 0.1741	-0.8444	-0.4960	-0.0909	-0.4717	-0.0004	 0.0000	 1.4405	 0.4496	 0.0399	-0.4980	
 16302	-0.9887	-0.8132	-0.0004	 0.0000	 1.2987	 0.1741	-0.8862	-0.4950	-0.0909	-0.4717	-0.0004	 0.0000	 1.4405	 0.4496	 0.0335	-0.4885	
 16303	-1.1203	-0.8008	-0.0004	 0.0000	 1.2706	 0.1701	-0.9287	-0.5080	-0.1054	-0.4807	 7.7037	-11.3645	 1.4268	 0.4545	 0.0399	-0.4980	
 16304	-0.8252	-0.8727	-0.0004	 0.0000	 1.2987	 0.1741	-0.8734	-0.5139	-0.1054	-0.4807	 7.7037	-11.3645	 1.4405	 0.4496	 0.0199	-0.4836	
 16305	-0.9887	-0.8132	-0.0004	 0.0000	 1.3532	 0.1543	-0.8188	-0.5337	-0.1054	-0.4807	12.2084	-18.0095	 1.4268	 0.4545	 0.0190	-0.4975	
 16306	-0.9887	-0.8132	-0.0004	 0.0000	 1.3468	 0.1637	-0.8188	-0.5337	-0.1054	-0.4807	12.2084	-18.0095	 1.4268	 0.4545	 0.0190	-0.4975	
 16307	-1.1523	-0.7536	-0.0004	 0.0000	 1.3749	 0.1677	-0.7507	-0.5586	-0.0781	-0.4906	12.2084	-18.0095	 1.4268	 0.4545	 0.0118	-0.5019	
 16308	-1.1523	-0.7536	-0.0004	 0.0000	 1.3877	 0.1488	-0.7379	-0.5774	-0.0781	-0.4906	12.2084	-18.0095	 1.4268	 0.4545	 0.0182	-0.5114	
 16309	-1.1523	-0.7536	-0.0004	 0.0000	 1.3468	 0.1637	-0.7379	-0.5774	-0.0990	-0.4901	12.2084	-18.0095	 1.4268	 0.4545	 0.0046	-0.5064	
 16310	-1.1203	-0.8008	-0.0004	 0.0000	 1.3532	 0.1543	-0.7932	-0.5715	-0.1199	-0.4896	12.2084	-18.0095	 1.4196	 0.4501	-0.0027	-0.5109	
 16311	-1.2519	-0.7885	-0.0004	 0.0000	 1.3179	 0.1458	-0.8286	-0.5800	-0.1688	-0.4931	12.2084	-18.0095	 1.4060	 0.4550	-0.0163	-0.5059	
 16312	-1.1203	-0.8008	-0.0004	 0.0000	 1.3660	 0.1354	-0.7741	-0.5998	-0.1560	-0.5120	12.2084	-18.0095	 1.3987	 0.4505	-0.0235	-0.5104	
 16313	-0.9567	-0.8604	-0.0004	 0.0000	 1.3660	 0.1354	-0.8286	-0.5800	-0.1769	-0.5115	15.4078	-22.7290	 1.3915	 0.4461	-0.0372	-0.5055	
 16314	-0.9887	-0.8132	-0.0004	 0.0000	 1.3532	 0.1543	-0.7741	-0.5998	-0.1769	-0.5115	15.4078	-22.7290	 1.3771	 0.4371	-0.0444	-0.5099	
 16315	-0.9567	-0.8604	-0.0004	 0.0000	 1.3532	 0.1543	-0.7613	-0.6187	-0.2041	-0.5016	15.4078	-22.7290	 1.3562	 0.4376	-0.0653	-0.5094	
 16316	-1.1203	-0.8008	-0.0004	 0.0000	 1.2987	 0.1741	-0.8158	-0.5988	-0.1769	-0.5115	12.2084	-18.0095	 1.3426	 0.4426	-0.0653	-0.5094	
 16317	-1.1203	-0.8008	-0.0004	 0.0000	 1.2706	 0.1701	-0.8711	-0.5929	-0.1977	-0.5110	 7.7037	-11.3645	 1.3353	 0.4381	-0.0725	-0.5139	
 16318	-1.1203	-0.8008	-0.0004	 0.0000	 1.2770	 0.1607	-0.9129	-0.5919	-0.1977	-0.5110	 7.7037	-11.3645	 1.3145	 0.4386	-0.0933	-0.5134	
 16319	-1.2839	-0.7413	-0.0004	 0.0000	 1.2770	 0.1607	-0.9546	-0.5910	-0.2122	-0.5200	-0.0004	 0.0000	 1.3209	 0.4291	-0.0933	-0.5134	
 16320	-1.2839	-0.7413	-0.0004	 0.0000	 1.2898	 0.1418	-0.9418	-0.6099	-0.2612	-0.5235	 7.7037	-11.3645	 1.2928	 0.4251	-0.1078	-0.5224	
 16321	-1.1523	-0.7536	-0.0004	 0.0000	 1.2770	 0.1607	-0.9546	-0.5910	-0.2884	-0.5136	 7.7037	-11.3645	 1.2719	 0.4256	-0.1214	-0.5174	
 16322	-1.1203	-0.8008	-0.0004	 0.0000	 1.2898	 0.1418	-0.9971	-0.6039	-0.2820	-0.5230	 7.7037	-11.3645	 1.2574	 0.4167	-0.1423	-0.5169	
 16323	-1.2839	-0.7413	-0.0004	 0.0000	 1.2489	 0.1567	-0.9971	-0.6039	-0.2756	-0.5324	 7.7037	-11.3645	 1.2366	 0.4171	-0.1559	-0.5120	
 16324	-1.1523	-0.7536	-0.0004	 0.0000	 1.2489	 0.1567	-0.9290	-0.6287	-0.3029	-0.5225	 7.7037	-11.3645	 1.2157	 0.4176	-0.1632	-0.5165	
 16325	-1.2839	-0.7413	-0.0004	 0.0000	 1.2272	 0.1433	-0.9843	-0.6228	-0.3173	-0.5315	 7.7037	-11.3645	 1.1949	 0.4181	-0.1704	-0.5209	
 16326	-1.2839	-0.7413	-0.0004	 0.0000	 1.1927	 0.1487	-1.0325	-0.6124	-0.3382	-0.5310	12.2084	-18.0095	 1.1740	 0.4186	-0.1913	-0.5205	
 16327	-1.3159	-0.6941	-0.0004	 0.0000	 1.2055	 0.1299	-1.0742	-0.6114	-0.3936	-0.5250	12.2084	-18.0095	 1.1595	 0.4096	-0.2049	-0.5155	
 16328	-1.2839	-0.7413	-0.0004	 0.0000	 1.1839	 0.1164	-1.1841	-0.5856	-0.4080	-0.5340	15.4078	-22.7290	 1.1314	 0.4057	-0.2193	-0.5244	
 16329	-1.2839	-0.7413	-0.0004	 0.0000	 1.1903	 0.1070	-1.2258	-0.5847	-0.4225	-0.5430	15.4078	-22.7290	 1.0897	 0.4066	-0.2402	-0.5240	
 16330	-1.2839	-0.7413	-0.0004	 0.0000	 1.1430	 0.1313	-1.1713	-0.6045	-0.4706	-0.5325	15.4078	-22.7290	 1.0616	 0.4026	-0.2547	-0.5329	
 16331	-1.2519	-0.7885	-0.0004	 0.0000	 1.1085	 0.1368	-1.2130	-0.6035	-0.4706	-0.5325	12.2084	-18.0095	 1.0608	 0.3887	-0.2619	-0.5374	
 16332	-1.4154	-0.7289	-0.0004	 0.0000	 1.0731	 0.1283	-1.2555	-0.6165	-0.4706	-0.5325	 7.7037	-11.3645	 1.0399	 0.3892	-0.2691	-0.5419	
 16333	-1.3834	-0.7761	-0.0004	 0.0000	 1.0451	 0.1243	-1.3037	-0.6061	-0.4787	-0.5509	 7.7037	-11.3645	 1.0118	 0.3852	-0.2900	-0.5414	
 16334	-1.3834	-0.7761	-0.0004	 0.0000	 1.0234	 0.1109	-1.2909	-0.6250	-0.4723	-0.5604	 7.7037	-11.3645	 0.9910	 0.3857	-0.2972	-0.5459	
 16335	-1.5014	-0.7687	-0.0004	 0.0000	 0.9889	 0.1163	-1.3198	-0.6429	-0.5004	-0.5644	 7.7037	-11.3645	 0.9629	 0.3817	-0.3117	-0.5548	
 16336	-1.3834	-0.7761	-0.0004	 0.0000	 0.9889	 0.1163	-1.3198	-0.6429	-0.5212	-0.5639	 7.7037	-11.3645	 0.9348	 0.3777	-0.3398	-0.5588	
 16337	-1.4154	-0.7289	-0.0004	 0.0000	 1.0298	 0.1014	-1.3326	-0.6240	-0.5084	-0.5828	 7.7037	-11.3645	 0.9276	 0.3732	-0.3470	-0.5633	
 16338	-1.3834	-0.7761	-0.0004	 0.0000	 1.0298	 0.1014	-1.2781	-0.6438	-0.5084	-0.5828	-0.0004	 0.0000	 0.9139	 0.3782	-0.3534	-0.5538	
 16339	-1.5014	-0.7687	-0.0004	 0.0000	 1.0017	 0.0974	-1.2363	-0.6448	-0.4723	-0.5604	-0.0004	 0.0000	 0.9348	 0.3777	-0.3253	-0.5498	
 16340	-1.3834	-0.7761	-0.0004	 0.0000	 1.0298	 0.1014	-1.1039	-0.6432	-0.4578	-0.5514	-0.0004	 0.0000	 0.9701	 0.3862	-0.2764	-0.5463	
 16341	-1.3834	-0.7761	-0.0004	 0.0000	 1.0234	 0.1109	-1.0742	-0.6114	-0.4080	-0.5340	-0.0004	 0.0000	 1.0191	 0.3897	-0.2274	-0.5428	
 16342	-1.5334	-0.7215	-0.0004	 0.0000	 1.0515	 0.1149	-1.0099	-0.5850	-0.3872	-0.5345	-0.0004	 0.0000	 1.0680	 0.3932	-0.1921	-0.5344	
 16343	-1.4154	-0.7289	-0.0004	 0.0000	 1.1213	 0.1179	-0.9384	-0.5542	-0.3382	-0.5310	-0.0004	 0.0000	 1.1106	 0.4061	-0.1568	-0.5259	
 16344	-1.2839	-0.7413	-0.0004	 0.0000	 1.2055	 0.1299	-0.8478	-0.5517	-0.3173	-0.5315	-0.0004	 0.0000	 1.1459	 0.4146	-0.1359	-0.5264	
 16345	-1.2839	-0.7413	-0.0004	 0.0000	 1.2962	 0.1324	-0.7635	-0.5397	-0.2756	-0.5324	-0.0004	 0.0000	 1.1812	 0.4231	-0.1014	-0.5318	
 16346	-1.4474	-0.6817	-0.0004	 0.0000	 1.3179	 0.1458	-0.7763	-0.5208	-0.2548	-0.5329	-0.0004	 0.0000	 1.2029	 0.4365	-0.0942	-0.5274	
 16347	-1.4474	-0.6817	-0.0004	 0.0000	 1.3115	 0.1553	-0.7891	-0.5019	-0.2058	-0.5294	-0.0004	 0.0000	 1.2310	 0.4405	-0.0797	-0.5184	
 16348	-1.4474	-0.6817	-0.0004	 0.0000	 1.3468	 0.1637	-0.7891	-0.5019	-0.2058	-0.5294	-0.0004	 0.0000	 1.2519	 0.4400	-0.0725	-0.5139	
 16349	-1.3159	-0.6941	-0.0004	 0.0000	 1.3340	 0.1826	-0.7346	-0.5218	-0.2331	-0.5195	-0.0004	 0.0000	 1.2591	 0.4445	-0.0653	-0.5094	
 16350	-1.0207	-0.7660	-0.0004	 0.0000	 1.4094	 0.1623	-0.6792	-0.5277	-0.2203	-0.5384	-0.0004	 0.0000	 1.2727	 0.4395	-0.0653	-0.5094	
 16351	-0.8956	-0.7689	-0.0004	 0.0000	 1.4311	 0.1757	-0.5565	-0.5724	-0.2058	-0.5294	-0.0004	 0.0000	 1.2727	 0.4395	-0.0653	-0.5094	
 16352	-0.7640	-0.7812	-0.0004	 0.0000	 1.4592	 0.1797	-0.5020	-0.5922	-0.2058	-0.5294	 7.7037	-11.3645	 1.2727	 0.4395	-0.0589	-0.5189	
 16353	-0.8572	-0.8255	-0.0004	 0.0000	 1.4311	 0.1757	-0.6119	-0.5664	-0.2058	-0.5294	12.2084	-18.0095	 1.2864	 0.4346	-0.0725	-0.5139	
 16354	-0.8252	-0.8727	-0.0004	 0.0000	 1.4311	 0.1757	-0.5437	-0.5912	-0.1785	-0.5393	12.2084	-18.0095	 1.2800	 0.4440	-0.0789	-0.5045	
 16355	-0.9887	-0.8132	-0.0004	 0.0000	 1.4503	 0.1474	-0.6536	-0.5655	-0.1849	-0.5299	12.2084	-18.0095	 1.2800	 0.4440	-0.0789	-0.5045	
 16356	-1.1203	-0.8008	-0.0004	 0.0000	 1.4158	 0.1528	-0.7090	-0.5595	-0.2122	-0.5200	12.2084	-18.0095	 1.2936	 0.4390	-0.0717	-0.5000	
 16357	-1.2839	-0.7413	-0.0004	 0.0000	 1.4158	 0.1528	-0.7090	-0.5595	-0.2122	-0.5200	12.2084	-18.0095	 1.2936	 0.4390	-0.0580	-0.5050	
 16358	-1.2839	-0.7413	-0.0004	 0.0000	 1.4158	 0.1528	-0.6962	-0.5784	-0.2122	-0.5200	15.4078	-22.7290	 1.2800	 0.4440	-0.0444	-0.5099	
 16359	-1.1523	-0.7536	-0.0004	 0.0000	 1.4375	 0.1663	-0.6408	-0.5843	-0.2122	-0.5200	15.4078	-22.7290	 1.2800	 0.4440	-0.0580	-0.5050	
 16360	-1.1523	-0.7536	-0.0004	 0.0000	 1.4375	 0.1663	-0.6408	-0.5843	-0.2122	-0.5200	12.2084	-18.0095	 1.2800	 0.4440	-0.0516	-0.5144	
 16361	-1.2839	-0.7413	-0.0004	 0.0000	 1.3966	 0.1812	-0.6280	-0.6032	-0.2331	-0.5195	12.2084	-18.0095	 1.2727	 0.4395	-0.0589	-0.5189	
 16362	-1.4154	-0.7289	-0.0004	 0.0000	 1.3685	 0.1772	-0.7379	-0.5774	-0.2203	-0.5384	12.2084	-18.0095	 1.2727	 0.4395	-0.0661	-0.5234	
 16363	-1.2199	-0.8357	-0.0004	 0.0000	 1.3749	 0.1677	-0.7932	-0.5715	-0.2203	-0.5384	12.2084	-18.0095	 1.2791	 0.4301	-0.0797	-0.5184	
 16364	-1.3514	-0.8233	-0.0004	 0.0000	 1.3749	 0.1677	-0.7741	-0.5998	-0.2548	-0.5329	12.2084	-18.0095	 1.2519	 0.4400	-0.0933	-0.5134	
 16365	-1.2199	-0.8357	-0.0004	 0.0000	 1.3966	 0.1812	-0.7741	-0.5998	-0.2139	-0.5478	 7.7037	-11.3645	 1.2583	 0.4306	-0.0797	-0.5184	
 16366	-1.2199	-0.8357	-0.0004	 0.0000	 1.4375	 0.1663	-0.7613	-0.6187	-0.2292	-0.5707	15.4078	-22.7290	 1.2374	 0.4311	-0.0869	-0.5229	
 16367	-1.2199	-0.8357	-0.0004	 0.0000	 1.4503	 0.1474	-0.8158	-0.5988	-0.2564	-0.5608	15.4078	-22.7290	 1.2302	 0.4266	-0.0942	-0.5274	
 16368	-1.3834	-0.7761	-0.0004	 0.0000	 1.4503	 0.1474	-0.8030	-0.6177	-0.2436	-0.5796	15.4078	-22.7290	 1.2230	 0.4221	-0.1014	-0.5318	
 16369	-1.3834	-0.7761	-0.0004	 0.0000	 1.4158	 0.1528	-0.8030	-0.6177	-0.2645	-0.5791	15.4078	-22.7290	 1.2093	 0.4271	-0.1150	-0.5269	
 16370	-1.4154	-0.7289	-0.0004	 0.0000	 1.3749	 0.1677	-0.8583	-0.6118	-0.2709	-0.5697	12.2084	-18.0095	 1.2157	 0.4176	-0.1150	-0.5269	
 16371	-1.4154	-0.7289	-0.0004	 0.0000	 1.3877	 0.1488	-0.9001	-0.6108	-0.2917	-0.5692	 7.7037	-11.3645	 1.2085	 0.4132	-0.1287	-0.5219	
 16372	-1.2519	-0.7885	-0.0004	 0.0000	 1.3660	 0.1354	-0.9418	-0.6099	-0.3190	-0.5593	 7.7037	-11.3645	 1.1876	 0.4136	-0.1495	-0.5214	
 16373	-1.3834	-0.7761	-0.0004	 0.0000	 1.3179	 0.1458	-0.9290	-0.6287	-0.3399	-0.5588	 7.7037	-11.3645	 1.1668	 0.4141	-0.1568	-0.5259	
 16374	-1.2519	-0.7885	-0.0004	 0.0000	 1.3660	 0.1354	-0.9418	-0.6099	-0.3616	-0.5722	 7.7037	-11.3645	 1.1459	 0.4146	-0.1640	-0.5304	
 16375	-1.1203	-0.8008	-0.0004	 0.0000	 1.3660	 0.1354	-0.9418	-0.6099	-0.3616	-0.5722	 7.7037	-11.3645	 1.1314	 0.4057	-0.1849	-0.5299	
 16376	-1.2519	-0.7885	-0.0004	 0.0000	 1.3307	 0.1269	-1.0099	-0.5850	-0.3760	-0.5812	 7.7037	-11.3645	 1.1170	 0.3967	-0.2057	-0.5294	
 16377	-1.2199	-0.8357	-0.0004	 0.0000	 1.2962	 0.1324	-0.9843	-0.6228	-0.4033	-0.5713	 7.7037	-11.3645	 1.0825	 0.4021	-0.2266	-0.5289	
 16378	-1.3514	-0.8233	-0.0004	 0.0000	 1.2272	 0.1433	-1.0325	-0.6124	-0.4033	-0.5713	-0.0004	 0.0000	 1.0753	 0.3977	-0.2266	-0.5289	
 16379	-1.3195	-0.8705	-0.0004	 0.0000	 1.1927	 0.1487	-1.0197	-0.6313	-0.4033	-0.5713	-0.0004	 0.0000	 1.0544	 0.3982	-0.2202	-0.5384	
 16380	-1.3195	-0.8705	-0.0004	 0.0000	 1.1238	 0.1596	-1.1295	-0.6055	-0.4241	-0.5708	-0.0004	 0.0000	 1.0399	 0.3892	-0.2274	-0.5428	
 16381	-1.4694	-0.8159	-0.0004	 0.0000	 1.1430	 0.1313	-1.1585	-0.6234	-0.4322	-0.5892	-0.0004	 0.0000	 1.0191	 0.3897	-0.2483	-0.5424	
 16382	-1.4694	-0.8159	-0.0004	 0.0000	 1.1021	 0.1462	-1.2555	-0.6165	-0.5020	-0.5922	-0.0004	 0.0000	 0.9774	 0.3907	-0.2764	-0.5463	
 16383	-1.4694	-0.8159	-0.0004	 0.0000	 1.1085	 0.1368	-1.1874	-0.6413	-0.5101	-0.6106	 7.7037	-11.3645	 0.9493	 0.3867	-0.2908	-0.5553	
 16384	-1.6010	-0.8036	-0.0004	 0.0000	 1.0667	 0.1377	-1.2363	-0.6448	-0.5454	-0.6191	 7.7037	-11.3645	 0.9212	 0.3827	-0.3253	-0.5498	
 16385	-1.4694	-0.8159	-0.0004	 0.0000	 1.1277	 0.1084	-1.2363	-0.6448	-0.5663	-0.6186	 7.7037	-11.3645	 0.9003	 0.3832	-0.3398	-0.5588	
 16386	-1.6010	-0.8036	-0.0004	 0.0000	 1.0451	 0.1243	-1.2235	-0.6637	-0.5871	-0.6181	 7.7037	-11.3645	 0.8858	 0.3742	-0.3398	-0.5588	
 16387	-1.6010	-0.8036	-0.0004	 0.0000	 1.0515	 0.1149	-1.1682	-0.6696	-0.5390	-0.6285	-0.0004	 0.0000	 0.8794	 0.3836	-0.3398	-0.5588	
 16388	-1.5690	-0.8508	-0.0004	 0.0000	 0.9889	 0.1163	-1.1810	-0.6507	-0.5182	-0.6290	-0.0004	 0.0000	 0.9003	 0.3832	-0.3253	-0.5498	
 16389	-1.4374	-0.8631	-0.0004	 0.0000	 1.0234	 0.1109	-1.1039	-0.6432	-0.4828	-0.6205	-0.0004	 0.0000	 0.9356	 0.3916	-0.2764	-0.5463	
 16390	-1.6010	-0.8036	-0.0004	 0.0000	 1.0451	 0.1243	-1.0325	-0.6124	-0.4130	-0.6175	-0.0004	 0.0000	 0.9846	 0.3951	-0.2274	-0.5428	
 16391	-1.4694	-0.8159	-0.0004	 0.0000	 1.1085	 0.1368	-0.9001	-0.6108	-0.3905	-0.5902	-0.0004	 0.0000	 1.0344	 0.4126	-0.1785	-0.5393	
 16392	-1.3834	-0.7761	-0.0004	 0.0000	 1.1711	 0.1353	-0.8350	-0.5705	-0.3207	-0.5871	-0.0004	 0.0000	 1.0906	 0.4205	-0.1568	-0.5259	
 16393	-1.4154	-0.7289	-0.0004	 0.0000	 1.2272	 0.1433	-0.6962	-0.5784	-0.2917	-0.5692	-0.0004	 0.0000	 1.1467	 0.4285	-0.1214	-0.5174	
 16394	-1.5334	-0.7215	-0.0004	 0.0000	 1.2489	 0.1567	-0.7218	-0.5406	-0.2709	-0.5697	-0.0004	 0.0000	 1.1885	 0.4276	-0.0933	-0.5134	
 16395	-1.2839	-0.7413	-0.0004	 0.0000	 1.3532	 0.1543	-0.6375	-0.5287	-0.2356	-0.5612	-0.0004	 0.0000	 1.2238	 0.4360	-0.0789	-0.5045	
 16396	-1.1203	-0.8008	-0.0004	 0.0000	 1.3877	 0.1488	-0.5693	-0.5535	-0.2075	-0.5572	-0.0004	 0.0000	 1.2455	 0.4495	-0.0444	-0.5099	
 16397	-1.2839	-0.7413	-0.0004	 0.0000	 1.4158	 0.1528	-0.6375	-0.5287	-0.1930	-0.5483	-0.0004	 0.0000	 1.2872	 0.4485	-0.0299	-0.5010	
 16398	-1.1203	-0.8008	-0.0004	 0.0000	 1.4503	 0.1474	-0.5693	-0.5535	-0.1930	-0.5483	-0.0004	 0.0000	 1.3017	 0.4574	-0.0163	-0.5059	
 16399	-1.1523	-0.7536	-0.0004	 0.0000	 1.4375	 0.1663	-0.5276	-0.5545	-0.1785	-0.5393	-0.0004	 0.0000	 1.3362	 0.4520	 0.0182	-0.5114	
 16400	-1.1523	-0.7536	-0.0004	 0.0000	 1.4784	 0.1514	-0.5276	-0.5545	-0.1513	-0.5493	-0.0004	 0.0000	 1.3434	 0.4565	 0.0046	-0.5064	
 16401	-1.2839	-0.7413	-0.0004	 0.0000	 1.4503	 0.1474	-0.5693	-0.5535	-0.1304	-0.5497	-0.0004	 0.0000	 1.3506	 0.4609	 0.0118	-0.5019	
 16402	-1.2519	-0.7885	-0.0004	 0.0000	 1.4784	 0.1514	-0.5148	-0.5733	-0.0895	-0.5646	-0.0004	 0.0000	 1.3779	 0.4510	 0.0118	-0.5019	
