trial2,5,3,26,2964,162451,163966,150.726 827 264 161.221 805 351 160.525 727 424 220.211 532 349 224.962 634 458 ,Click2,2,3,5,166234,0
trial2,5,3,27,3062,166236,168598,151.201 621 371 162.708 594 449 168.634 500 476 68.2791 379 215 241.262 497 270 ,Click2,1,5,5,169945,1
trial2,5,3,27,3062,166236,168598,151.201 621 371 162.708 594 449 168.634 500 476 68.2791 379 215 241.262 497 270 ,Click2,2,1,1,170964,1
trial2,5,3,28,3218,170965,174723,255.638 605 466 336.311 561 434 344.67 494 550 352.834 650 329 293.018 783 312 ,Click2,1,5,5,175860,1
trial2,5,3,28,3218,170965,174723,255.638 605 466 336.311 561 434 344.67 494 550 352.834 650 329 293.018 783 312 ,Click2,2,3,2,179194,0
trial2,5,3,29,3311,179195,181416,48.3755 622 370 337.931 768 371 336.292 691 457 186.08 399 472 160.751 655 264 ,Click2,1,1,1,183154,1
trial2,5,3,29,3311,179195,181416,48.3755 622 370 337.931 768 371 336.292 691 457 186.08 399 472 160.751 655 264 ,Click2,2,3,3,185780,1
trial2,5,3,30,3430,185781,188645,41.3641 819 572 195.391 901 571 201.404 815 331 344.462 597 361 117.379 471 414 ,Click2,1,2,2,189942,1
trial2,5,3,30,3430,185781,188645,41.3641 819 572 195.391 901 571 201.404 815 331 344.462 597 361 117.379 471 414 ,Click2,2,5,5,191422,1
trial2,5,3,31,3587,191424,195177,205.588 646 430 196.973 563 418 178.511 472 226 257.25 520 339 329.179 572 477 ,Click2,1,4,4,196194,1
trial2,5,3,31,3587,191424,195177,205.588 646 430 196.973 563 418 178.511 472 226 257.25 520 339 329.179 572 477 ,Click2,2,1,5,197785,0
trial2,5,3,32,3667,197786,199715,212.413 477 344 216.532 390 343 84.0769 539 267 313.804 803 448 324.832 731 376 ,Click2,1,5,4,200775,0
trial2,5,3,32,3667,197786,199715,212.413 477 344 216.532 390 343 84.0769 539 267 313.804 803 448 324.832 731 376 ,Click2,2,4,5,201532,0
trial2,5,3,33,3820,201533,205257,16.2544 575 248 19.2566 620 455 274.565 718 380 166.605 697 347 185.363 395 350 ,Click2,1,3,3,206272,1
trial2,5,3,33,3820,201533,205257,16.2544 575 248 19.2566 620 455 274.565 718 380 166.605 697 347 185.363 395 350 ,Click2,2,2,1,207807,0
trial2,5,3,34,3919,207808,210340,75.6703 801 318 33.0723 840 563 62.0956 514 329 175.108 449 365 348.006 639 313 ,Click2,1,1,2,211812,0
trial2,5,3,34,3919,207808,210340,75.6703 801 318 33.0723 840 563 62.0956 514 329 175.108 449 365 348.006 639 313 ,Click2,2,3,4,213479,0
trial2,5,3,35,4003,213480,215553,161.74 740 445 274.07 887 434 225.75 632 474 245.366 388 374 192.065 565 278 ,Click2,1,4,4,216595,1
trial2,5,3,35,4003,213480,215553,161.74 740 445 274.07 887 434 225.75 632 474 245.366 388 374 192.065 565 278 ,Click2,2,3,3,217707,1
trial2,5,3,36,4164,217710,221661,322.28 364 545 143.576 636 386 0.685797 453 232 28.6932 455 260 0.176443 669 282 ,Click2,1,2,1,223055,0
trial2,5,3,36,4164,217710,221661,322.28 364 545 143.576 636 386 0.685797 453 232 28.6932 455 260 0.176443 669 282 ,Click2,2,1,5,224303,0
trial2,5,3,37,4289,224304,227301,326.655 625 407 308.487 734 249 320.746 398 539 17.9651 716 399 190.031 876 306 ,Click2,1,1,1,228389,1
