trial3,5,3,26,2739,255268,258625,315.059 708 477 179.775 618 341 364.606 553 293 33.034 493 261 13.9261 490 469,Click2,2,2,2,260909,1,,
trial3,5,3,27,2816,260912,262958,157.181 832 321 183.619 418 351 367.148 752 276 310.577 517 527 1.13909 686 513,Click2,1,1,1,264798,1,,
trial3,5,3,27,2816,260912,262958,157.181 832 321 183.619 418 351 367.148 752 276 310.577 517 527 1.13909 686 513,Click2,2,3,4,267744,0,,
trial3,5,3,28,2905,267747,270108,154.335 611 389 30.2571 531 409 182.151 825 256 154.672 570 438 198.439 898 555,Click2,1,4,4,270871,1,,
trial3,5,3,28,2905,267747,270108,154.335 611 389 30.2571 531 409 182.151 825 256 154.672 570 438 198.439 898 555,Click2,2,3,3,272479,1,,
trial3,5,3,29,2999,272480,274976,40.6637 398 465 25.5245 761 494 185.226 580 230 288.407 753 369 121.08 828 431,Click2,1,5,5,276038,1,,
trial3,5,3,29,2999,272480,274976,40.6637 398 465 25.5245 761 494 185.226 580 230 288.407 753 369 121.08 828 431,Click2,2,4,3,277016,0,,
trial3,5,3,30,3091,277018,279456,245.843 510 538 242.066 805 406 36.7499 369 213 91.2101 790 329 205.08 660 541,Click2,1,4,4,280341,1,,
trial3,5,3,30,3091,277018,279456,245.843 510 538 242.066 805 406 36.7499 369 213 91.2101 790 329 205.08 660 541,Click2,2,2,2,281401,1,,
trial3,5,3,31,3197,281402,284164,236.322 381 299 138.806 656 259 9.09948 580 372 311.149 729 398 328.227 599 412,Click2,1,5,5,285332,1,,
trial3,5,3,31,3197,281402,284164,236.322 381 299 138.806 656 259 9.09948 580 372 311.149 729 398 328.227 599 412,Click2,2,4,4,286223,1,,
trial3,5,3,32,3302,286224,289085,48.7363 544 408 147.275 441 437 38.2554 822 507 161.407 684 347 10.5195 607 480,Click2,1,5,5,290299,1,,
trial3,5,3,32,3302,286224,289085,48.7363 544 408 147.275 441 437 38.2554 822 507 161.407 684 347 10.5195 607 480,Click2,2,3,3,291191,1,,
trial3,5,3,33,3451,291192,295100,15.542 727 336 362.673 725 444 123.433 694 241 61.8086 579 324 252.857 846 474,Click2,1,5,5,296465,1,,
trial3,5,3,33,3451,291192,295100,15.542 727 336 362.673 725 444 123.433 694 241 61.8086 579 324 252.857 846 474,Click2,2,1,1,297812,1,,
trial3,5,3,34,3565,297815,300910,120.177 755 548 170.203 556 449 139.31 417 329 267.487 697 230 322.795 885 237,Click2,1,5,5,302168,1,,
trial3,5,3,34,3565,297815,300910,120.177 755 548 170.203 556 449 139.31 417 329 267.487 697 230 322.795 885 237,Click2,2,3,3,303308,1,,
trial3,5,3,35,3681,303310,306446,148.69 817 376 340.108 499 407 12.2322 605 466 175.878 406 225 164.919 660 267,Click2,1,2,2,307616,1,,
trial3,5,3,35,3681,303310,306446,148.69 817 376 340.108 499 407 12.2322 605 466 175.878 406 225 164.919 660 267,Click2,2,4,3,308935,0,,
trial3,5,3,36,3764,308936,311133,152.648 638 494 0.831889 703 401 66.5006 451 268 65.0252 482 372 124.783 491 390,Click2,1,4,5,312454,0,,
trial3,5,3,36,3764,308936,311133,152.648 638 494 0.831889 703 401 66.5006 451 268 65.0252 482 372 124.783 491 390,Click2,2,3,3,313592,1,,
trial3,5,3,37,3898,313594,317126,322.899 547 368 294.427 737 496 220.559 521 495 66.1999 499 404 294.115 470 296,Click2,1,4,3,320350,0,,
trial3,5,3,37,3898,313594,317126,322.899 547 368 294.427 737 496 220.559 521 495 66.1999 499 404 294.115 470 296,Click2,2,5,5,321138,1,,
trial3,5,3,38,4009,321139,324133,346.054 407 538 90.3395 785 298 97.3115 541 275 111.567 599 525 120.816 490 433,Click2,1,5,5,325292,1,,
trial3,5,3,38,4009,321139,324133,346.054 407 538 90.3395 785 298 97.3115 541 275 111.567 599 525 120.816 490 433,Click2,2,1,1,326685,1,,
trial3,5,3,39,4109,326686,329344,344.337 650 449 353.695 842 431 98.6067 490 527 210.2 806 300 199.069 587 560,Click2,1,2,2,330645,1,,
trial3,5,3,39,4109,326686,329344,344.337 650 449 353.695 842 431 98.6067 490 527 210.2 806 300 199.069 587 560,Click2,2,5,1,331127,0,,
