7,5,3,25,2881,206100,209490,132.841 584 332 154.99 675 495 163.571 544 231 173.9 877 368 263.732 864 462 ,Click2,2,5,3,212465,0
7,5,3,26,2959,212466,214346,148.509 433 438 308.643 604 493 168.807 364 274 168.112 693 382 53.8304 813 301 ,Click2,1,5,5,215507,1
7,5,3,26,2959,212466,214346,148.509 433 438 308.643 604 493 168.807 364 274 168.112 693 382 53.8304 813 301 ,Click2,2,4,4,215919,1
7,5,3,27,3038,215920,217819,333.63 594 399 322.547 747 376 89.2431 409 308 163.014 821 293 56.032 886 469 ,Click2,1,4,5,219453,0
7,5,3,27,3038,215920,217819,333.63 594 399 322.547 747 376 89.2431 409 308 163.014 821 293 56.032 886 469 ,Click2,2,5,4,220569,0
7,5,3,28,3119,220570,222503,349.452 782 378 167.16 694 378 344.611 428 437 154.48 640 460 259.885 914 412 ,Click2,1,1,2,223809,0
7,5,3,28,3119,220570,222503,349.452 782 378 167.16 694 378 344.611 428 437 154.48 640 460 259.885 914 412 ,Click2,2,4,4,224903,1
7,5,3,29,3278,224904,228704,204.972 777 453 324.463 442 542 336.699 772 295 317.956 690 388 129.538 788 355 ,Click2,1,4,4,230059,1
7,5,3,29,3278,224904,228704,204.972 777 453 324.463 442 542 336.699 772 295 317.956 690 388 129.538 788 355 ,Click2,2,5,5,230973,1
7,5,3,30,3355,230974,232894,224.429 617 356 330.787 609 465 142.089 875 270 333.393 848 290 197.335 701 463 ,Click2,1,5,4,234138,0
7,5,3,30,3355,230974,232894,224.429 617 356 330.787 609 465 142.089 875 270 333.393 848 290 197.335 701 463 ,Click2,2,1,5,234689,0
7,5,3,31,3514,234690,238488,51.1052 489 318 166.329 650 439 46.5879 647 502 180.001 580 239 330.735 662 324 ,Click2,1,2,4,239567,0
7,5,3,31,3514,234690,238488,51.1052 489 318 166.329 650 439 46.5879 647 502 180.001 580 239 330.735 662 324 ,Click2,2,1,2,240493,0
7,5,3,32,3644,240495,243601,38.7014 684 554 4.19527 702 512 217.09 663 368 33.9598 605 356 142.15 693 335 ,Click2,1,3,4,246384,0
7,5,3,32,3644,240495,243601,38.7014 684 554 4.19527 702 512 217.09 663 368 33.9598 605 356 142.15 693 335 ,Click2,2,2,2,247808,1
7,5,3,33,3753,247809,250386,239.509 583 432 138.76 799 445 118.892 513 361 349.243 656 349 138.215 484 478 ,Click2,1,3,5,251749,0
